#x_m,y_m,z_m,kappa
-704.376358,-900.211137,50.373956,-0.000297
-707.117146,-896.031913,50.360918,-0.000939
-709.715630,-891.770216,50.368486,-0.001558
-712.258226,-887.472459,50.383211,-0.002109
-714.588437,-883.063019,50.382308,-0.002560
-716.828334,-878.609313,50.369161,-0.002895
-718.988093,-874.113026,50.350819,-0.003108
-721.053068,-869.571269,50.329575,-0.003206
-723.047339,-864.990456,50.303100,-0.003203
-724.894266,-860.352747,50.290150,-0.003117
-726.620274,-855.666617,50.289195,-0.002968
-728.321175,-850.969552,50.290162,-0.002776
-729.978572,-846.253936,50.294165,-0.002560
